Itemcode,Barcode,ItemName,Unit,PhysicalCount,Converted,Region,CountingTime
153471,4891228410049,SCHICK Dao Cao Exacta 2 System /1Cay,CAY,2,1,Display,20210329124900
153497,4710117601217,SCHICK Dao Cao 1Lan Exacta2 3UN/1Goi,GOI,10,1,Display,20210329124859
153502,4547691705938,OKAMOTO Bao Cao Su Crown Nho SM 10 Cai/1 Hop,HOP,4,1,Display,20210329134606
153560,8851932145329,TOP TEN Kem So Co La 57g/1 Que,QUE,15,1,Display,20210329132331
154037,8850029850009,NIVEA Son Duong Am Esstensial Care/1 Cai,CAI,7,1,Display,20210329124244
154168,8934681615531,BIORE Mieng Dan Lot Mun Cho Nu/1 Goi,GOI,7,1,Display,20210329124856
154794,8999999720094,PONDS Nuoc Hoa Hong Trang Da 150ml/1 Chai,CHAI,5,1,Display,20210329124738
154825,4800888161215,DOVE Lan Ngan Mui Trang Tu Nhien 40ml/1 Chai,CHAI,2,1,Display,20210329124310
156534,8801328400341,GLADE Sap Thom Huong Som Mai/1 Hop,HOP,1,1,Display,20210329125133
157108,8934673314909,NGOI SAO PHUONG NAM Sua Dac 1284g/1 Hop,HOP,4,1,Display,20210329124217
158308,8851932115919,CORNETTO Kem Roy Chocoluv 88g/1 Cay,CAY,17,1,Display,20210329132244
158625,8934698060041,LEO Nuoc Khoang Chanh Muoi 350ml/1 Chai,CHAI,14,1,Display,20210329132016
158625,8934698060041,LEO Nuoc Khoang Chanh Muoi 350ml/1 Chai,CHAI,25,1,Backroom,20210329134133
158633,8934698060010,LEO Nuoc Khoang Chanh 350ml/1 Chai,CHAI,15,1,Display,20210329132014
158845,8935018801580,PULPPY Giay Ve Sinh 2pcs/1 Goi,GOI,3,1,Display,20210329125342
158845,8935018801580,PULPPY Giay Ve Sinh 2pcs/1 Goi,GOI,10,1,Backroom,20210329133612
159304,8935001215028,TEA BREAK Tra Sua 345ml/1 Chai,CHAI,12,1,Display,20210329131643
159469,8935217400355,TH Sua Tiet Trung It Duong 180ml/1 Hop,HOP,40,1,Display,20210329132905
159477,8935217400058,TH Sua Tiet Trung Nguyen Chat 180ml/1 Hop,HOP,18,1,Display,20210329132908
159914,4800888135575,AXE Xit Ngan Mui Toan Than Click 150ml/1 Chai,CHAI,2,1,Display,20210329124943
159922,4800888141125,AXE Xit Ngan Mui Toan Than Dark 150ml/1 Chai,CHAI,2,1,Display,20210329124945
160012,4800888150639,REXONA Lan Ngan Mui Shower Clean 40ml/1 Chai,CHAI,4,1,Display,20210329124308
160054,8935212810029,ROMANO Dau Goi Classic 180g/1Chai,CHAI,5,1,Display,20210329125018
160062,9556149001053,GILLETTE LIME Kem Cao Rau 50g/1Chai,CHAI,4,1,Display,20210329124928
160119,8934588873058,TEA+ Tra O Long 455ml/1 Chai,CHAI,16,1,Display,20210329131832
160119,8934588873058,TEA+ Tra O Long 455ml/1 Chai,CHAI,20,1,Backroom,20210329134052
160402,8850987101472,MAMA Mi Thit Heo Bam 60g/1 Ly,LY,2,1,Display,20210329123529
160410,8850987101489,MAMA Mi Tom TomYum 60g/1 Ly,LY,2,1,Display,20210329123531
160410,8850987101489,MAMA Mi Tom TomYum 60g/1 Ly,LY,1,1,Backroom,20210329133625
160444,8934680045698,KINH DO BM Tuoi Burger Bo 70g/1 Goi,GOI,5,1,Display,20210329122008
161157,9300830007813,AXE Xit Ngan Mui Toan Than Apollo 150ml/1 Chai,CHAI,2,1,Display,20210329124947
161238,8934868150367,COMFORT Nuoc Xa Ban Mai 1 LX 800ml/1 Chai,CHAI,5,1,Display,20210329125255
161301,8999999052973,PONDS Sua Rua Mat Trang Tinh Khiet 50g/1 Tuyp,TUYP,3,1,Display,20210329124542
161416,8999999052959,PONDS Sua Rua Mat Trang Hong Rang Ro 50g/1 Tuyp,TUYP,5,1,Display,20210329124545
161539,8934743032924,VINAMIT Khoai Lang Say 100g/1 Goi,GOI,3,1,Display,20210329131102
161898,8691216090453,HARIBO Keo Deo  Hinh Sau 80g/1 Goi,GOI,12,1,Display,20210329122841
161903,8691216090477,HARIBO Keo Deo Hon Hop 80g/1 Goi,GOI,5,1,Display,20210329122832
161979,8850999113005,SINGHA Bia Nhap Khau Cao Cap Lager 330ml/1 Lon,LON,10,1,Display,20210329131339
162195,8991380232261,LOREAL Sua Rua Mat Sang Da 50ml/1 Tuyp,TUYP,4,1,Display,20210329124549
162632,8997035600645,POCARI SWEAT Nuoc Uong Bo Sung I-on 350ml/1 Chai,CHAI,12,1,Display,20210329132022
163230,8934564600357,C2 Tra Xanh Huong Chanh 455ml/1 Chai,CHAI,5,1,Display,20210329123230
163230,8934564600357,C2 Tra Xanh Huong Chanh 455ml/1 Chai,CHAI,12,1,Display,20210329131842
163256,8935004400957,KENT Thuoc La  iSwitch 20 Dieu/1 Goi,GOI,5,1,Display,20210329133107
163264,8936057090010,P&T Vo Nam Dai/1 Goi,GOI,1,1,Display,20210329125323
163272,8936057090027,NEO Vo Nam Ngan/1 Goi,GOI,5,1,Display,20210329125321
163337,8886467100260,PRINGLES Khoai Tay Chien Tu Nhien 42g/1 Tuyp,TUYP,6,1,Display,20210329130644
163345,8886467100246,PRINGLES Khoai Tay Chien Kem Chua & Hanh 42g/1 Tuyp,TUYP,6,1,Display,20210329130639
163484,8934889800364,GLADE Xit Phong Lavender 280ml/1 Chai,CHAI,4,1,Display,20210329125241
163492,8858702410816,TAOKAENOI BIG ROLL Rong Bien Gion Truyen Thong 3g/1 Goi,GOI,15,1,Display,20210329131033
163515,8858702410847,TAOKAENOI BIG ROLL Rong Bien Vi Cay 3g/1 Goi,GOI,15,1,Display,20210329131030
164074,8888336008080,KOTEX Bang Ve Sinh Hang Ngay TN Khang Khuan 20M/1Goi,GOI,6,1,Display,20210329124358
164309,5038483234167,DUREX Bao Cao Su Pleasuremax 12s/1 Hop,HOP,4,1,Display,20210329134609
165795,8936040981493,NH Phomai Hun Khoi 100g/1 Goi,GOI,7,1,Display,20210329132811
165826,8934803042320,FLUTES Snack Khoai Tay Vi Muoi 40g/1 Goi,GOI,3,1,Display,20210329130456
165842,8934803044287,OISHI CRAB ME  Snack Cua Chua Ngot 40g/1 Goi,GOI,3,1,Display,20210329130434
165850,8934803043259,OISHI Snack Tom Cay 40g/1 Goi,GOI,3,1,Display,20210329130421
166220,8936104380057,CUNG DINH Mi Lau Tom Chua Cay 71g/1 Ly,LY,4,1,Display,20210329123523
166432,8935217413003,TH TRUE YOGURT Sua Chua An Co Duong 100g/1 Hop,HOP,6,1,Bad Merchandise,20210329134414
166490,8934841901931,DUTCH LADY Sua Tiet Trung Co Duong 220ml/1 Goi,GOI,20,1,Backroom,20210329133358
166513,8934841901955,DUTCH LADY Sua Tiet Trung Khong Duong 220ml/1 Goi,GOI,15,1,Display,20210329133002
166791,8934614030431,FAMI Sua Dau Nanh Canxi 200ml/1 Goi,GOI,25,1,Backroom,20210329133355
166791,8934614030431,FAMI Sua Dau Nanh Canxi 200ml/1 Goi,GOI,2,1,Bad Merchandise,20210329134410
167048,8934804019130,NESTEA Tra Chanh Nguyen Lieu 800g/1 Goi,GOI,5,1,Display,20210329132451
167454,8935015510508,BIEN HOA Duong 1Kg/ 1 Goi,GOI,7,1,Display,20210329132456
168094,8852001831075,BRAND'S Nuoc Cot Ga 42ml/1 Hop,HOP,14,1,Display,20210329132758
168612,8934868148999,OMO Bot Giat Huong Comfort 360g/1 Goi,GOI,4,1,Display,20210329125244
168769,077043101773,ST.IVES Sua Tam Muoi Bien 400ml/1Chai,CHAI,3,1,Display,20210329125048
168824,4018077711893,LORENZ NATURALS Khoai Tay Chien Vi Huong Thao 100g/1 Goi,GOI,5,1,Display,20210329130234
168882,2110001688829,PHU SANG Ao Mua Nilon Du Lich/1 Cai,CAI,5,1,Display,20210329134854
169498,8850393800013,BETAGEN Sua Chua Uong 140ml/1 Chai,CHAI,8,1,Display,20210329132815
169498,8850393800013,BETAGEN Sua Chua Uong 140ml/1 Chai,CHAI,9,1,Bad Merchandise,20210329134402
169529,4018077713231,LORENZ NATURALS Khoai Tay Chien Truyen Thong 100g/1 Goi,GOI,5,1,Display,20210329130232
169650,8934681596939,BIORE Sua Chong Nang BVD Duong Am 25ml/1 Chai,CHAI,7,1,Display,20210329124232
169668,8934681061666,BIORE Sua Tam Sang Min TK 200g/1Chai,CHAI,4,1,Display,20210329125046
169820,8851818707962,LAURIER Bang Ve Sinh Slimguard 10Sheets /1Goi,GOI,8,1,Display,20210329124400
169927,8850157100519,JELE Nuoc Collagen Co Thach 150g/1 Goi,GOI,25,1,Display,20210329131912
169943,8936122200023,MR.BROWN Cappucino 240ml/1 Lon,LON,6,1,Display,20210329123239
169943,8936122200023,MR.BROWN Cappucino 240ml/1 Lon,LON,7,1,Display,20210329131704
170025,4548623236315,JOMI Phim Sieu Tham Dau 70pcs/1 Goi,GOI,3,1,Display,20210329124838
170033,8936010541023,MAYAN Giay Tham Dau 200pcs/1 Goi,GOI,12,1,Display,20210329124836
171568,9300830019380,AXE Xit Ngan Mui Toan Than Gold 150ml/1 Chai,CHAI,2,1,Display,20210329124941
171665,070074117591,ENSURE Sua Dinh Duong Gold Vigor 237ml/1 Chai,CHAI,12,1,Display,20210329132721
171681,8934868141532,VIM Tay Bon Cau Xanh Duong 500ml/1 Chai,CHAI,6,1,Display,20210329125237
171754,8934868130826,DOVE Sua Tam Duong Am Diu Mat 530g/1Chai,CHAI,1,1,Backroom,20210329133613
171788,8934868147428,SUNLIGHT Nuoc Rua Chen Chanh 400g/1 Chai,CHAI,4,1,Display,20210329125235
171827,8934868148920,OMO Bot Giat 800g/1 Goi,GOI,3,1,Display,20210329125250
171932,4710117601637,SCHICK Exacta2 Dao Cạo Nữ 2+1/1Goi,GOI,7,1,Display,20210329124831
172027,8934692010011,HALIDA Bia 330ml/1 Lon,LON,8,1,Display,20210329131151
172441,8935020232013,DA LAT Ruou Vang Do Strong 16% Do Con 750ml/1 Chai,CHAI,5,1,Display,20210329133034
172467,8852008510010,TOPPO Banh Que Nhan So Co La 40g/1 Hop,HOP,7,1,Display,20210329122304
172483,8996001302026,ROMA Banh Quy Malkist 135g/1 Goi,GOI,4,1,Display,20210329122256
172506,8934683008867,WAKEUP 247 Nuoc Tang Luc Ca Phe 330ml/1 Chai,CHAI,4,1,Display,20210329131637
172629,8852001831112,BRAND'S Nuoc Yen That Duong Phen 42g/1 Hop,HOP,8,1,Display,20210329132751
172629,8852001831112,BRAND'S Nuoc Yen That Duong Phen 42g/1 Hop,HOP,6,1,Display,20210329132801
172645,8934755010033,DIANA Bang Ve Sinh BD Co Canh 28cm 4pcs/1Goi,GOI,4,1,Display,20210329124338
173358,8851019310190,POCKY Banh Que Vi So Co La  40g/1 Hop,HOP,5,1,Display,20210329122301
173489,8935200766116,NGO QUANG Keo Hoc Sinh 6611/1 Goi,GOI,2,1,Display,20210329125537
173811,8850987145209,MAMA Mi Chay Rau Cu 60g/1 Ly,LY,3,1,Display,20210329123533
173942,8934563177171,TAO QUAN Mi Xao Thit Xot Ca 85g/1 Khay,KHAY,5,1,Display,20210329123630
173968,8934563406172,TAO QUAN Mi Xao Thap Cam 85g/1 Khay,KHAY,5,1,Display,20210329123632
174354,8935001712282,MENTOS Keo Ngam Khong Duong Bac Ha 35g/1 Hop,HOP,5,1,Display,20210329122625
175253,4902777090115,MEIJI So Co La Den 41g/1 Thanh,THANH,8,1,Display,20210329123047
175326,8934680041898,SOLITE Banh Bong Lan Cuon Kem Vi Bo Sua 18g/1 Goi,GOI,10,1,Display,20210329122342
175342,8934803027549,C+ Nuoc Bo Sung Vitamin C Soda Chanh 350ml/1 Chai,CHAI,5,1,Backroom,20210329134129
175368,8936236201206,HOEGAARDEN Bia Trang 330ml/1 Chai,CHAI,5,1,Display,20210329131434
175368,8936236201206,HOEGAARDEN Bia Trang 330ml/1 Chai,CHAI,8,1,Display,20210329131438
175546,8934637011547,CHOLIMEX Tuong Ot Chai Nhua 2100g/1 Chai,CHAI,5,1,Backroom,20210329133659
175554,8934637211541,CHOLIMEX Tuong Ca Chai Nhua 2100g/1 Chai,CHAI,3,1,Backroom,20210329133700
175871,8888855001432,GILLETTE 2 Dao Cao Rau Blue II/1Goi,GOI,7,1,Display,20210329124906
177205,8934755010255,SENSI Bang Ve Sinh Sieu Mong Canh 23cm 8pc/1Goi,GOI,8,1,Display,20210329124350
177221,8934755010156,DIANA Bang Ve Sinh Sieu Tham Sieu Mong Canh 8pcs/1Goi,GOI,8,1,Display,20210329124335
177310,8934755020018,DIANA UNIQ Bang Ve Sinh Sieu Mong Canh 8pcs/1Goi,GOI,6,1,Display,20210329124344
177441,8934680043748,KINH DO BM Cha Bong 80g/1 Goi,GOI,5,1,Display,20210329121913
177459,8934680043212,KINH DO Bong Lan Bo Nho 42g/1 Goi,GOI,10,1,Display,20210329121857
177506,8935049511854,NUTRI BOOST Sua Dau 1L/1 Chai,CHAI,3,1,Display,20210329132053
177661,4902777090603,MEIJI So Co La Den 50g/1 Thanh,THANH,7,1,Display,20210329123035
177742,8936011775502,MERINO Kem Dau Xanh Yen Mach 60g/1 Que,QUE,7,1,Display,20210329132356
177768,8936011775533,MERINO Kem Sau Rieng So Co La 60g/1 Que,QUE,9,1,Display,20210329132358
177776,8936011775403,MERINO Kem Cacao 78g/1 Que,QUE,9,1,Display,20210329132338
177938,8935136874206,X-MEN Lan Ngan Mui For Boss 50ml/1 Chai,CHAI,4,1,Display,20210329124913
177946,8935136873209,X-MEN Xit Ngan Mui For Boss 150ml/1 Chai,CHAI,1,1,Display,20210329124951
177954,8935136873179,X-MEN Dau Goi Boss 180g/1 Chai,CHAI,3,1,Display,20210329125012
178219,089686043686,INDOMIE Mi Goreng Vi Suon 80g/1 Goi,GOI,10,1,Display,20210329123738
178219,089686043686,INDOMIE Mi Goreng Vi Suon 80g/1 Goi,GOI,8,1,Backroom,20210329133649
178219,089686043686,INDOMIE Mi Goreng Vi Suon 80g/1 Goi,GOI,20,1,Backroom,20210329133652
178722,8936036021721,O'STAR Khoai Tay Chien Vi Rong Bien 108g/1 Goi,GOI,3,1,Display,20210329130627
178730,8936036021738,O'STAR Khoai Tay Chien Vi Kim Chi 108g/1 Goi,GOI,5,1,Display,20210329130624
178730,8936036021738,O'STAR Khoai Tay Chien Vi Kim Chi 108g/1 Goi,GOI,3,1,Display,20210329130702
178748,8936036021745,SWING Khoai Tay Chien Vi Bo Bit Tet 108g/1 Goi,GOI,3,1,Display,20210329130706
179095,8996001303764,DANISA Banh Quy Bo 200g/1 Hop,HOP,2,1,Display,20210329122408
179223,8934868134466,TRESEMME Dau Goi Keratin 170g/1 Chai,CHAI,5,1,Display,20210329124435
179231,8934868134411,TRESEMME Dau Xa Keratin 170g/1 Chai,CHAI,5,1,Display,20210329124433
179304,8934563105167,HIT HA Mi Lau Tom Ot Hiem 78g/1 Goi,GOI,5,1,Display,20210329123730
179663,8935024173084,G7 Ca Phe Sua Hoa Tan 3in1 (20 goi x 16g)/1 Hop,HOP,2,1,Display,20210329123946
179778,8936076270264,SAVOURE Banh Mexico Sua Dua 80g/1 Goi,GOI,4,1,Display,20210329122028
179786,8936076270295,SAVOURE Banh Su Kem/1 Hop,HOP,2,1,Display,20210329132544
180818,8934563183158,HAO HAO Mi Sa te Hanh Cay 74g/1 Goi,GOI,5,1,Display,20210329123734
180892,8936079120276,POCA PARTYZ Snack Bo Texas 37g/1 Goi,GOI,3,1,Display,20210329130453
180915,8850718803873,LAY'S STAX Khoai Tay Chien Vi Tom Hum 105g/1 Tuyp,TUYP,3,1,Display,20210329123311
181084,8936013330280,MAMAMY Khan Uot Khong Mui 30pcs/1 Goi,GOI,5,1,Display,20210329125458
182404,8934588012228,PEPSI Nuoc Ngot Lon Cao 330ml/1 Lon,LON,20,1,Display,20210329134626
182470,8938507607014,FARM MILK Sua Thanh Trung Co Duong 300ml/1 Chai,CHAI,3,1,Display,20210329132849
182488,8938507607021,FARM MILK Sua Thanh Trung Khong Duong 300ml/1 Chai,CHAI,4,1,Display,20210329132846
182488,8938507607021,FARM MILK Sua Thanh Trung Khong Duong 300ml/1 Chai,CHAI,8,1,Bad Merchandise,20210329134416
182551,8934803044027,PINATTSU Dau Phong Vi Muc 95g/1 Goi,GOI,7,1,Display,20210329130954
182658,8850157400107,BENTO Muc Tam Gia Vi Cay Ngot 24g/1 Goi,GOI,10,1,Display,20210329130823
182666,8850157400190,BENTO Muc Tam Gia Vi Thai 24g/1 Goi,GOI,10,1,Display,20210329130826
182674,8850157400077,BENTO Muc Tam Gia Vi Cay Ngot 6g/1 Goi,GOI,5,1,Display,20210329130734
182755,8936094291203,BUDWEISER Bia 330ml/1 Lon,LON,10,1,Display,20210329131342
182933,8935050000545,RANDO Ao Mua Nilon Loai Tron/1 Cai,CAI,5,1,Display,20210329134857
183109,8934588013133,PEPSI Nuoc Ngot Huong Cola 390ml/1 Chai,CHAI,12,1,Backroom,20210329134012
183117,8934588023132,7UP Nuoc Ngot Huong Chanh 390ml/1 Chai,CHAI,7,1,Display,20210329131622
183133,8934588133138,MIRINDA Nuoc Ngot Huong Xa Xi 390ml/1 Chai,CHAI,12,1,Display,20210329131613
183206,8934673503358,VINAMILK Sua Tiet Trung Socola 220ml/1 Goi,GOI,9,1,Display,20210329132933
183214,8934673605823,VINAMILK Sua Chua An Khong Duong 100g/1 Hop,HOP,25,1,Display,20210329132832
183866,4902888183430,DARS So Co La Sua 42g/1 Hop,HOP,6,1,Display,20210329123055
183955,8850393991926,BETAGEN Sua Chua Uong Vi Cam 300ml/1 Chai,CHAI,5,1,Display,20210329132741
183955,8850393991926,BETAGEN Sua Chua Uong Vi Cam 300ml/1 Chai,CHAI,15,1,Bad Merchandise,20210329134404
183963,8850393919975,BETAGEN Sua Chua Uong 400ml/1 Chai,CHAI,8,1,Display,20210329132739
183971,8935032010739,TUAN DAT Hat Dieu Lua 150g/1 Hop,HOP,4,1,Display,20210329130918
184147,8801382124528,WOONGJIN Nuoc Gao 500ml/1 Chai,CHAI,15,1,Display,20210329131947
184147,8801382124528,WOONGJIN Nuoc Gao 500ml/1 Chai,CHAI,7,1,Backroom,20210329134103
184210,8934822801335,TIGER Bia Crystal 330ml/1 Lon,LON,8,1,Display,20210329131149
184244,9300727011343,JACOB'S CREEK Ruou Vang Do Merlot 750ml/1 Chai,CHAI,2,1,Display,20210329133028
184545,8938501349217,ASUZAC Canh Rong Bien (12 goi x 4g)/1 Hop,HOP,6,1,Display,20210329132417
184579,8934637011523,CHOLIMEX Tuong Ot 270g/1 Chai,CHAI,5,1,Display,20210329124154
185038,8936036021653,O'STAR Khoai Tay Chien Vi Kim Chi 63g/1 Goi,GOI,3,1,Display,20210329130654
185096,8934732201928,JUMBO Nhang Muoi Cam Chanh 300ml/1 Chai,CHAI,1,1,Display,20210329125228
185096,8934732201928,JUMBO Nhang Muoi Cam Chanh 300ml/1 Chai,CHAI,1,1,Backroom,20210329133618
185460,8938508547562,BIBIGO Kim Chi Cai Thao 100g/1 Goi,GOI,12,1,Display,20210329132530
185486,8801104940146,BINGGRAE Sua Tiet Trung Vi Dua Luoi 200ml/1 Hop,HOP,12,1,Display,20210329132729
186555,8934677020219,LOTTE XYLITOL Gum Khong Duong Cool 58g/1 Hu,HU,5,1,Display,20210329122554
187179,074880020021,S&B Mu Tat 43g/1 Tuyp,TUYP,7,1,Display,20210329124204
187315,80053811,MONINI Dau Oliu Extra Vergine 250ml/1 Chai,CHAI,4,1,Display,20210329124210
187349,5762385061223,TULIP Thit Hop 200g/1 Lon,LON,2,1,Display,20210329124144
187608,8936057090195,P&T Vo Got Nam/1 Goi,GOI,10,1,Display,20210329125317
187690,8935311100472,NGON NGON Mi Lau Tom Yum 60g/1 Ly,LY,15,1,Backroom,20210329133638
188573,8934772225076,RED HORSE Bia 500ml/1 Lon,LON,7,1,Display,20210329131246
188573,8934772225076,RED HORSE Bia 500ml/1 Lon,LON,5,1,Display,20210329131323
188573,8934772225076,RED HORSE Bia 500ml/1 Lon,LON,20,1,Backroom,20210329133401
188882,8935118306312,GOLDEN FARM Bo Dau Phong Min 170g/1 Hu,HU,4,1,Display,20210329124140
189870,4005808656004,NIVEA MEN Sua Rua Mat Kiem Soat Nhon & Ngua Mun Bun Khoang 100g/1 Tuyp,TUYP,5,1,Display,20210329124955
190431,8936075240206,BEAUMORE Sua Rua Mat Hat Mo/1Tuyp,TUYP,3,1,Display,20210329124726
190473,8809296888734,PORORO Nuoc Trai Cay Sua Vi Dau 235ml/1 Chai,CHAI,15,1,Display,20210329131941
190481,8809296883388,PORORO Nuoc Trai Cay  Sua 235ml/1 Chai,CHAI,4,1,Display,20210329131943
190504,9556001227560,KITKAT So Co La Banh Xop Tra Xanh 17g/1 Thanh,THANH,15,1,Display,20210329122933
190512,9556001227539,KITKAT So Co La Banh Xop Tra Xanh 35g/1 Thanh,THANH,15,1,Display,20210329122923
190520,9556001227461,KITKAT So Co La Banh Xop Tra Xanh 136g/1 Goi,GOI,2,1,Display,20210329122925
190805,8936094292309,BECK'S Bia 500ml/1 Lon,LON,7,1,Display,20210329131325
190952,8691216080362,HARIBO Keo Deo Cherry 80g/1 Goi,GOI,15,1,Display,20210329122836
191102,8936084590132,UNCLE JAX Bap Rang Tra Xanh 70g/1 Goi,GOI,3,1,Display,20210329130408
191403,8993175532457,NABATI Banh Xop Pho Mai 16g/1 Thanh,THANH,9,1,Display,20210329122425
191403,8993175532457,NABATI Banh Xop Pho Mai 16g/1 Thanh,THANH,5,1,Display,20210329122429
191576,80768258,KINDER JOY So Co La Trung Be Gai 20g/1 CAI,CAI,10,1,Display,20210329123156
191584,80974482,KINDER JOY So Co La Trung Be Trai 20g/1 CAI,CAI,10,1,Display,20210329123154
191649,8935217410507,TH TRUE YOGURT Sua Chua An Vi Viet Quat 100g/1 Hop,HOP,25,1,Display,20210329132838
192263,8934822110215,STRONGBOW Nuoc Tao Len Men 330ml/1 Chai,CHAI,18,1,Display,20210329131414
192271,8934822120214,STRONGBOW Nuoc Tao Len Men Vi  Dau 330ml/1 Chai,CHAI,12,1,Display,20210329131409
192289,8934822100216,STRONGBOW Nuoc Tao Len Men Vi Mat Ong 330ml/1 Chai,CHAI,12,1,Display,20210329131412
192734,4984824089211,PANASONIC Pin Kiem AA 4PC/1 Vi,VI,10,1,Display,20210329125531
192768,8887549053757,PANASONIC Pin Than AAA 2pcs/1 Vi,VI,10,1,Display,20210329125521
192776,8887549037221,PANASONIC Pin Than AA 4pcs/1 Vi,VI,10,1,Display,20210329125519
193950,8850029850726,NIVEA Son Duong Am Huong Dau Tay 4.8g/1 Cay,CAY,5,1,Display,20210329124246
194231,8936193070075,NUMBER 1 Nuoc Tang Luc 330ml/1 Chai,CHAI,15,1,Backroom,20210329134037
194273,4710105060019,KUANG CHUAN Tra Lai Mat Ong 585ml/1 Chai,CHAI,13,1,Display,20210329131856
194396,8935006531680,ACNES Khan Tay Trang Va Lau Mat 20 mieng/1 Goi,GOI,6,1,Display,20210329124852
194613,8936036021714,O'STAR Khoai Tay Chien Vi Muoi 108g/1 Goi,GOI,2,1,Display,20210329130708
194647,2900011946473,TP Banh Bao Hoang Kim/1 Cai,CAI,8,1,Display,20210329134753
194689,8936079150518,HIGHLANDS Ca Phe Rang Xay Truyen Thong 200g/1 Goi,GOI,5,1,Display,20210329123900
194702,8936079141059,HIGHLANDS Ca Phe Sua Hoa Tan 3in1 (20 goi x 17g)/1 Hop,HOP,2,1,Display,20210329123956
194744,8936049051654,OTTOGI Mi Yeul 105g/1 To,TO,2,1,Display,20210329123646
194930,9310733001283,JACK DANIELS Whisky & Cola 4.8% Do Con 330ml/1 Chai,CHAI,5,1,Display,20210329131418
195091,8936061260218,SAPPORO Bia Cao Cap 330ml/1 Lon,LON,5,1,Display,20210329131241
195499,8850453015371,MILO Kem So Co La Lua Mach 51g/1 Que,QUE,7,1,Display,20210329132314
195504,8850453017528,MILO Kem Magma 55g/1 Que,QUE,9,1,Display,20210329132318
195978,3760100682298,EVOLUDERM Xit Khoang 150ml/1 Chai,CHAI,2,1,Display,20210329124736
196241,8935217400195,TH Sua Tiet Trung Co Duong 220ml/1 Goi,GOI,8,1,Display,20210329132942
196712,4903111370955,SOFY Bang Ve Sinh Dat B.Trong S.Mem 9pcs/1Hop,HOP,5,1,Display,20210329124410
196835,8935012413321,SAIGON Bia Lager 330ml/1 Lon,LON,10,1,Display,20210329131233
196835,8935012413321,SAIGON Bia Lager 330ml/1 Lon,LON,20,1,Backroom,20210329133414
196990,8934588913051,TEA+ Tra Matcha 455ml/1 Chai,CHAI,21,1,Backroom,20210329134048
197213,6942836704346,HERSHEY'S So Co La Sua 56g/1 Thanh,THANH,10,1,Display,20210329123005
197459,8934868114680,VASELINE Sua Duong The HH 10T1 200ml/1 Chai,CHAI,4,1,Display,20210329124255
197506,8993175535885,NABATI Banh Xop So Co La 58g/1 Goi,GOI,5,1,Display,20210329122322
197514,8993175533140,NABATI Banh Xop So Co La 17g/1 Thanh,THANH,7,1,Display,20210329122431
197530,8934680089685,KINH DO Bong Lan Cam Nhat 50g/1 Goi,GOI,15,1,Display,20210329121851
197548,8934680044264,KINH DO BM O Dai Bo Sua 90g/1 Goi,GOI,7,1,Display,20210329121909
197556,8934588232220,STING Nuoc Tang Luc Dau Lon Cao 330ml/1 Lon,LON,10,1,Display,20210329131510
197564,8934588172229,STING Nuoc Tang Luc Nhan Sam Lon Cao 330ml/1 Lon,LON,18,1,Display,20210329131508
197603,8850360039477,VEET Kem Tay Long Da Thuong 50g/1 Hop,HOP,6,1,Display,20210329124315
197750,8691275850210,JOMI Bong Tay Trang 80pcs/1 Goi,GOI,5,1,Display,20210329124418
198471,6942836704308,HERSHEY'S So Co La Vien Trang Banh Quy & Kem 28g/1 Goi,GOI,18,1,Display,20210329122957
198829,8850124025258,NESCAFE Ca Phe Latte 180ml/1 Lon,LON,12,1,Display,20210329131710
198829,8850124025258,NESCAFE Ca Phe Latte 180ml/1 Lon,LON,20,1,Backroom,20210329133715
199053,8801062267712,PEPERO Banh Que So Co La Hanh Nhan 36g/1 Hop,HOP,7,1,Display,20210329122308
199859,5052197050233,DUREX Bao Cao Su Invisible 3 Cai/1 Hop,HOP,5,1,Display,20210329134613
199891,2900011998915,VINAMILK PROBI Sua Chua Uong 130ml/1 Chai,CHAI,15,1,Display,20210329132822
199948,8936026320070,JABAN Rong Bien Say 80g/1 Goi,GOI,4,1,Display,20210329131036
199956,8936009052042,MEVIUS Thuoc La Option 20 Dieu/1 Goi,GOI,10,1,Display,20210329133111
199964,8934804027784,MILO Sua Lua Mach 240ml/1 Lon,LON,12,1,Display,20210329132727
200024,8934563651138,HAO HAO Mi Tom Chua Cay 67g/1 Ly,LY,4,1,Display,20210329123549
200024,8934563651138,HAO HAO Mi Tom Chua Cay 67g/1 Ly,LY,15,1,Backroom,20210329133627
200278,80883296,TICTAC Keo Ngam Bac Ha Luc 14.5g/1 Hop,HOP,7,1,Display,20210329122806
200430,8935049500506,DASANI Nuoc Khoang 500ml/1 Chai,CHAI,8,1,Display,20210329132153
201020,8801104180115,ICE SANDWICH Kem Dau 150ml/1 Goi,GOI,10,1,Display,20210329132306
201193,8934755042195,3D Khau Trang Ngan Bui 5pcs/1 Goi,GOI,7,1,Display,20210329125356
201193,8934755042195,3D Khau Trang Ngan Bui 5pcs/1 Goi,GOI,10,1,Display,20210329125516
201193,8934755042195,3D Khau Trang Ngan Bui 5pcs/1 Goi,GOI,2,1,4014400915945,20210329134348
201216,8934755042201,3D Khau Trang Chong Virus 5pcs/1 Goi,GOI,5,1,Display,20210329125354
201216,8934755042201,3D Khau Trang Chong Virus 5pcs/1 Goi,GOI,10,1,Display,20210329125513
