Itemcode,Barcode,ItemName,Unit,PhysicalCount,Converted,Region,CountingTime
267018,8934563065249,HAO HAO Muoi Tom Chua Cay 120g/1 Hu,HU,6,1,Display,20210329113929
267440,8936136161143,CHINSU Tuong Ot 500g/1 Chai,CHAI,5,1,Display,20210329113936
267505,8934696003804,HA LONG Ca Ngu Huong Duong 175g/1 Lon,LON,6,1,Display,20210329113922
267521,8934696002074,HA LONG Heo Hai Lat 150g/1 Lon,LON,6,1,Display,20210329113925
267937,8934868135647,LIPTON Tra Sua Olong (8goix17g)/1 Hop,HOP,6,1,Display,20210329113905
268048,9556991002758,ALLADDIN Hop Quet CauThu Bong Da/1 Cai,CAI,6,1,Display,20210329110900
268315,8859219481245,ORALCLEAN BCDR Carbon Gold 2cai/1Vi,VI,5,1,Display,20210329112912
269298,8936131790164,PICHI Banh Trang Cuon Ga LC 100g/1 Hop,HOP,4,1,Display,20210329112028
269866,4897010448061,SKITTLES Keo Vi Chua 40g/ 1Goi,GOI,6,1,Display,20210329113556
270859,8801382702726,WOONGJIN Kem Nuoc Gao 80ml/1 Que,QUE,24,1,Display,20210329113508
271180,8934572375452,NGONGON D.Heo Gion Toi Ot 20g*1PK,GOI,5,1,Display,20210329112057
271237,9555192507116,ECLIPSE Vien Ngam Vi Bac Ha 35g/ 1Tin,HOP,6,1,Display,20210329113609
271245,9555192507215,ECLIPSE Vien Ngam Vi B.Ha Luc 35g/ 1Tin,HOP,6,1,Display,20210329113613
271279,9555192506218,ECLIPSE Vien Ngam Vi Dau 35g/ 1Tin,HOP,6,1,Display,20210329113611
271669,8935004401268,555 Thuoc La Bam Sphere 90 20 Dieu/1Goi,GOI,20,1,Display,20210329113753
271782,8850125097773,OREO Kem Sandwich 60g/1 Goi,GOI,49,1,Display,20210329113520
271871,4820005927586,LIMO Kem Socola Big Star 100g/1 Goi,GOI,12,1,Display,20210329113329
271994,8934839125905,P/S Ban Chai Danh Rang White Detox Trang Rang/1 Cay,CAY,3,1,Display,20210329112905
272097,8851932415613,ASIAN DELIGHT Kem Tra Sua 63g/1Que,QUE,13,1,Display,20210329113319
272209,8859578600974,PLAY MORE Keo Bom Bong Bong 10g/1 Cai,CAI,6,1,Display,20210329113829
272819,8888296038554,MARSHMALLOWS K.Deo Mini 200g/ 1 Goi,GOI,6,1,Display,20210329113853
272843,4006592921446,MASHA & BEAR Bo Suu Tap Bup Be*1PK,GOI,4,1,Display,20210329112443
272869,3467452055182,MAJORETTE BST Xe Trung*1UN,CAI,4,1,Display,20210329112438
300595,5900020033956,FITNESS Banh Ngu Coc SCL Chuoi 23.5g/1 Thanh,THANH,25,1,Display,20210329113637
300628,6920354827464,COLGATE Kem Danh Rang Max Fresh Than Tre 200g/ 1Hop,HOP,5,1,Display,20210329112925
300632,8850006604793,PROTEX Nuoc Rua Tay Keo Ong 250ml/ 1Chai,CHAI,1,1,Display,20210329112542
300633,8850006602744,PROTEX Sua Tam Cuc Mat Lanh 500ml/ 1Chai,CHAI,5,1,Display,20210329112824
300723,8936105164762,SILVA Mang Boc Thuc Pham 30cmx15m/1 Hop,HOP,4,1,Display,20210329113018
300740,8936011771337,CELANO Kem Sua Chua Nam Viet Quat 125ml/1 Hop,HOP,16,1,Display,20210329113347
300752,8936011779555,CELANO Kem Tran Chau Hoang Kim 65g/1 Que,QUE,16,1,Display,20210329113301
300807,8935006540583,MENTHOLATUM Son Duong Moi 4,3g/ 1 Cay,CAY,4,1,Display,20210329112640
300872,8850006332559,COLGATE BCDR Long Chai Nguyen Khoi 2 Cay/ 1 Cai,CAI,6,1,Display,20210329112857
300940,8801038577340,DORCO Dao Cao Rau TG-II 5 Cay/ 1 Goi,CAY,6,1,Display,20210329112845
300971,4014400915945,WERTHER'S ORIGINAL Keo Kem Caramen Ca Phe 50g/1 Thanh,THANH,25,1,Display,20210329113137
301384,8936146441723,G Da Ca Trung Muoi 50g/1 Goi,GOI,6,1,Display,20210329112112
301387,8934688002150,TUYEN KY Kho Ga Re-Mon 150g/1 Hop,HOP,14,1,Display,20210329111941
301389,8934688001108,TUYEN KY Kho Bo Ca Ry Lat 100g/1 Hop,HOP,6,1,Display,20210329111911
301390,8935006701793,THAIFRUITZ Sau Rieng Say 40g/1 Goi,GOI,3,1,Display,20210329111424
301393,8936134320269,THAIFRUITZ Anh Dao Say 30g/1 Goi,GOI,6,1,Display,20210329111411
301394,8936134320214,THAIFRUITZ Cam Thai Say 30g/1 Goi,GOI,6,1,Display,20210329111414
,8934822132330,tigers ` thung,THUNG,6,24,Display,20210329110337
,8934822813338,tigeer x\ bac,THUNG,2,24,Display,20210329110448
,726893113107,one , bcs,CAI,3,1,Display,20210329111104
,726893113114,one;bcs,CAI,3,1,Display,20210329111207
,6924187839977,chacheer'h,BICH,14,1,Display,20210329111709
,8935090910842,dan d pak.,BICH,14,1,Display,20210329111843
,8938507179245,muc rim me,HOP,4,1,Display,20210329112020
,8936079121020,lay  \,BICH,6,1,Display,20210329112139
