Item Code	Item Name	BarCode	Unit	Converter
217665	DARLIE Kem Danh Rang Than Tre 160g/1 Hop	4891338028486	HOP	1
217673	CLOSE UP Kem Danh Rang Bac Ha The Mat 90g/1 Hop	217673	HOP	1
217673	CLOSE UP Kem Danh Rang Bac Ha The Mat 90g/1 Hop	8934839123253	HOP	1
218360	VASELINE Set Khan Qua Tang /1 Goi	218360	GOI	1
218360	VASELINE Set Khan Qua Tang /1 Goi	2900012183600	GOI	1
218572	PRO CARE QL Nam TC Lux XL 5pc/1 Goi5pcs/1 Goi	218572	GOI	1
218572	PRO CARE QL Nam TC Lux XL 5pc/1 Goi5pcs/1 Goi	8936080882361	GOI	1
218580	PRO CARE QL Nu TC Lux XL 5pc/1 Goi	218580	GOI	1
218580	PRO CARE QL Nu TC Lux XL 5pc/1 Goi	8936080881906	GOI	1
218598	PRO CARE QL Nu PP Relax M 5pcs/1 Goi	218598	GOI	1
218598	PRO CARE QL Nu PP Relax M 5pcs/1 Goi	8936080881968	GOI	1
218637	ELLIPS Keratin Phuc Hoi 6s/1 Vi	218637	VI	1
218637	ELLIPS Keratin Phuc Hoi 6s/1 Vi	8993417200069	VI	1
218645	ELLIPS Keratin Mat Na Toc Phuc Hoi /1 Goi	218645	GOI	1
218645	ELLIPS Keratin Mat Na Toc Phuc Hoi /1 Goi	8993417489952	GOI	1
218653	NIVEA Serum Chong Nang Kiem Soat Dau 30ml /1 TUYP	218653	TUYP	1
218653	NIVEA Serum Chong Nang Kiem Soat Dau 30ml /1 TUYP	8850029018256	TUYP	1
218661	COLGATE Ban Chai Danh Rang 360 Charcoal Gold /1 Cay	218661	CAY	1
218661	COLGATE Ban Chai Danh Rang 360 Charcoal Gold /1 Cay	8935102113810	CAY	1
218823	Tat Qua Tang/1 Cai	218823	CAI	1
218823	Tat Qua Tang/1 Cai	2900012188230	CAI	1
218904	PULPPY Khan Giay Hop Tet/1 Hop	218904	HOP	1
218904	PULPPY Khan Giay Hop Tet/1 Hop	8935018802020	HOP	1
218996	DA HUONG Dung Dich Ve Sinh Phu Nu 100ml/1Hop	218996	HOP	1
218996	DA HUONG Dung Dich Ve Sinh Phu Nu 100ml/1Hop	8936009150120	HOP	1
218996	DA HUONG Dung Dich Ve Sinh Phu Nu 100ml/1Hop	8936009151462	HOP	1
219007	GREELUX Xit Thom Mieng Bac Ha 12ml/1Hop	219007	HOP	1
219007	GREELUX Xit Thom Mieng Bac Ha 12ml/1Hop	8936009150991	HOP	1
219015	MINH THU Ly Nhua 10pcs/1 Goi	219015	GOI	1
219015	MINH THU Ly Nhua 10pcs/1 Goi	2900012190158	GOI	1
219366	BANANA BOAT Dep Xop/1Doi	219366	DOI	1
219366	BANANA BOAT Dep Xop/1Doi	2900012193661	DOI	1
219489	LISTERINE Nuoc Suc Mieng Chanh Muoi 250ml/1 Chai	219489	CHAI	1
219489	LISTERINE Nuoc Suc Mieng Chanh Muoi 250ml/1 Chai	8850007812920	CHAI	1
219942	CIRCLE K Tui Tet Nho/1 Cai	219942	CAI	1
219942	CIRCLE K Tui Tet Nho/1 Cai	2900012199427	CAI	1
219950	CIRCLE K Tui Tet Lon/1 Cai	219950	CAI	1
219950	CIRCLE K Tui Tet Lon/1 Cai	2900012199502	CAI	1
220139	OXY Non Den/1 Cai	220139	CAI	1
220139	OXY Non Den/1 Cai	2900012201397	CAI	1
220139	OXY Non Den/1 Cai	2900022201394	CAI	1
220171	MAYANCARE Mieng Dan Mun 20pcs /1 Hop	220171	HOP	1
220171	MAYANCARE Mieng Dan Mun 20pcs /1 Hop	8806035038085	HOP	1
220189	THIEN LONG Tay Chi E09 2pcs/1 Goi	220189	GOI	1
220189	THIEN LONG Tay Chi E09 2pcs/1 Goi	8935001847137	GOI	1
220197	THIEN LONG But Gel 12DO 2pcs/1 Goi	220197	GOI	1
220197	THIEN LONG But Gel 12DO 2pcs/1 Goi	8935001850380	GOI	1
220202	THIEN LONG But CHi GP04 3pcs/1 Goi	220202	GOI	1
220202	THIEN LONG But CHi GP04 3pcs/1 Goi	8935001821144	GOI	1
220210	THIEN LONG But Bi TL09 3pcs/1 Goi	220210	GOI	1
220210	THIEN LONG But Bi TL09 3pcs/1 Goi	8935001804062	GOI	1
220244	AQUAVERA Gel Rua Tay Kho 100ml/1Chai	220244	CHAI	1
220244	AQUAVERA Gel Rua Tay Kho 100ml/1Chai	8699415020202	CHAI	1
220260	IPEK Bong Tay Trang 80pcs/1 Goi	220260	GOI	1
220260	IPEK Bong Tay Trang 80pcs/1 Goi	8691275000516	GOI	1
220278	YEJIMIIN Bang Ve Sinh Thao Duoc Mat Bong M 16pcs/1Goi	220278	GOI	1
220278	YEJIMIIN Bang Ve Sinh Thao Duoc Mat Bong M 16pcs/1Goi	8809104293095	GOI	1
220278	YEJIMIIN Bang Ve Sinh Thao Duoc Mat Bong M 16pcs/1Goi	8809104296324	GOI	1
220286	YEJIMIIN Bang Ve Sinh Thao Duoc DN M 16pcs/1Goi	220286	GOI	1
220286	YEJIMIIN Bang Ve Sinh Thao Duoc DN M 16pcs/1Goi	8809104292920	GOI	1
220286	YEJIMIIN Bang Ve Sinh Thao Duoc DN M 16pcs/1Goi	8809104293262	GOI	1
220294	YEJIMIIN Bang Ve Sinh TDD M 16pcs/1Goi	220294	GOI	1
220294	YEJIMIIN Bang Ve Sinh TDD M 16pcs/1Goi	8809104292890	GOI	1
220294	YEJIMIIN Bang Ve Sinh TDD M 16pcs/1Goi	8809104293408	GOI	1
220309	YEJIMIIN Bang Ve Sinh Dem 4pcs/1Goi	220309	GOI	1
220309	YEJIMIIN Bang Ve Sinh Dem 4pcs/1Goi	8809104293972	GOI	1
220309	YEJIMIIN Bang Ve Sinh Dem 4pcs/1Goi	8809104296294	GOI	1
220498	OLAY Sua Tam HLan& Ly Chua Den 400ml/1Chai	037000912590	CHAI	1
220498	OLAY Sua Tam HLan& Ly Chua Den 400ml/1Chai	220498	CHAI	1
220888	DURACELL Pin AA 4pcs/1 Vi	220888	VI	1
220888	DURACELL Pin AA 4pcs/1 Vi	5000394026599	VI	1
220896	DURACELL Pin AAA 4pcs/1 Vi	220896	VI	1
220896	DURACELL Pin AAA 4pcs/1 Vi	5000394026773	VI	1
220901	FUJITSU Pin AA 4pcs/1 Vi	220901	VI	1
220901	FUJITSU Pin AA 4pcs/1 Vi	4976680863005	VI	1
220919	FUJITSU Pin AAA 4pcs/1 Vi	220919	VI	1
220919	FUJITSU Pin AAA 4pcs/1 Vi	4976680865504	VI	1
221038	QUICK NURSE Bong Y Te 25g/1Goi	221038	GOI	1
221038	QUICK NURSE Bong Y Te 25g/1Goi	8936040074003	GOI	1
221046	SENSI Bang Ve Sinh Hang Ngay Cool Fresh 20pcs/1Goi	221046	GOI	1
221046	SENSI Bang Ve Sinh Hang Ngay Cool Fresh 20pcs/1Goi	8934755014314	GOI	1
221533	HUGGIES Khan Uot Khong Mui 64pcs/1 Goi	221533	GOI	1
221533	HUGGIES Khan Uot Khong Mui 64pcs/1 Goi	8888336025650	GOI	1
221664	MACKS Bit Tai Chong On 983 /1 Vi	033732009836	VI	1
221664	MACKS Bit Tai Chong On 983 /1 Vi	221664	VI	1
221672	MACKS Bit Tai Chong On 943 /1 Vi	033732009430	VI	1
221672	MACKS Bit Tai Chong On 943 /1 Vi	033732009436	VI	1
221672	MACKS Bit Tai Chong On 943 /1 Vi	033732049436	VI	1
221672	MACKS Bit Tai Chong On 943 /1 Vi	221672	VI	1
221834	EXTREME Kem So Co La Bac Ha 50g/1 Que	221834	QUE	1
221834	EXTREME Kem So Co La Bac Ha 50g/1 Que	8850125078833	QUE	1
221842	CIRCLE K But Bi 2018/1 Cay	221842	CAY	1
221842	CIRCLE K But Bi 2018/1 Cay	2900012218425	CAY	1
222597	FANTEEN Kem Pho Mai Ngo 85ml/1 Que	222597	QUE	1
222597	FANTEEN Kem Pho Mai Ngo 85ml/1 Que	8807203001054	QUE	1
222602	FANTEEN Kem Oi 70ml/1 Que	222602	QUE	1
222602	FANTEEN Kem Oi 70ml/1 Que	8807203001030	QUE	1
222610	COLGATE Ong Dung BCDR/1Cai	222610	CAI	1
222610	COLGATE Ong Dung BCDR/1Cai	2900012226109	CAI	1
222686	WEREWOLVES Tro Choi Doi Nhom/1 Hop	222686	HOP	1
222686	WEREWOLVES Tro Choi Doi Nhom/1 Hop	8936121470175	HOP	1
222741	HOT WHEELS Xe Ban Dac Biet/1 Cai	222741	CAI	1
222741	HOT WHEELS Xe Ban Dac Biet/1 Cai	8935238236575	CAI	1
222759	NIVEA Sua Rua Mat Trang Da 150ml /1 Chai	222759	CHAI	1
222759	NIVEA Sua Rua Mat Trang Da 150ml /1 Chai	8850029022314	CHAI	1
222767	NIVEA Sua Rua Mat Tao Bot 50ml /1 Tuyp	222767	TUYP	1
222767	NIVEA Sua Rua Mat Tao Bot 50ml /1 Tuyp	4005900422026	TUYP	1
223365	ROHTO Mu KM/1 Cai	223365	CAI	1
223365	ROHTO Mu KM/1 Cai	2900012233657	CAI	1
223569	WALL'S Kem 2in1 Vun So Co La 180g/1 Hop	223569	HOP	1
223569	WALL'S Kem 2in1 Vun So Co La 180g/1 Hop	8851932366892	HOP	1
223593	CORNETTO Tui Day Rut/1 Cai	223593	CAI	1
223593	CORNETTO Tui Day Rut/1 Cai	530322	CAI	1
223593	CORNETTO Tui Day Rut/1 Cai	75037506	CAI	1
223624	ST.IVES Sua Tam Yen Mach & Bo 400ml/1Chai	077043101667	CHAI	1
223624	ST.IVES Sua Tam Yen Mach & Bo 400ml/1Chai	223624	CHAI	1
223640	VASELINE Kem Duong Am 100ml/1 Hop	223640	HOP	1
223640	VASELINE Kem Duong Am 100ml/1 Hop	42182634	HOP	1
223658	DOVE Nuoc Rua Tay Mem Min 250ml/1Chai	223658	CHAI	1
223658	DOVE Nuoc Rua Tay Mem Min 250ml/1Chai	8717163605776	CHAI	1
223755	PALMOLIVE Dau Goi&Dau Xa Suon Muot 180ml/1 Chai	223755	CHAI	1
223755	PALMOLIVE Dau Goi&Dau Xa Suon Muot 180ml/1 Chai	4808888431444	CHAI	1
223763	PALMOLIVE Sua Tam Sua & Mat Ong 200g/1Chai	223763	CHAI	1
223763	PALMOLIVE Sua Tam Sua & Mat Ong 200g/1Chai	8850006495780	CHAI	1
224117	CIRCLE K Ly WorldCup Mau Do/1 Cai	224117	CAI	1
224117	CIRCLE K Ly WorldCup Mau Do/1 Cai	2900012241171	CAI	1
224117	CIRCLE K Ly WorldCup Mau Do/1 Cai	2900022241178	CAI	1
224125	CIRCLE K Ly WorldCup Xanh Dam/1 Cai	224125	CAI	1
224125	CIRCLE K Ly WorldCup Xanh Dam/1 Cai	2900012241256	CAI	1
224125	CIRCLE K Ly WorldCup Xanh Dam/1 Cai	2900022241253	CAI	1
224214	CORNETTO Kem Banh Quy So Co La 67g/1 Cay	224214	CAY	1
224214	CORNETTO Kem Banh Quy So Co La 67g/1 Cay	8851932387675	CAY	1
224298	SIMPLE Sua Rua Mat Tay Da Chet 75ml/1 Tuyp	224298	TUYP	1
224298	SIMPLE Sua Rua Mat Tay Da Chet 75ml/1 Tuyp	5011451103894	TUYP	1
224303	SIMPLE Khan Tay Trang 25 to/1 Goi	224303	GOI	1
224303	SIMPLE Khan Tay Trang 25 to/1 Goi	5011451103979	GOI	1
224311	COLGATE Bo Du Lich Charcoal/1 Hop	224311	HOP	1
224311	COLGATE Bo Du Lich Charcoal/1 Hop	8850006332320	HOP	1
224329	YEJIMIIN Bang Ve Sinh Tencel M 16pcs/1Goi	224329	GOI	1
224329	YEJIMIIN Bang Ve Sinh Tencel M 16pcs/1Goi	8809104292128	GOI	1
224329	YEJIMIIN Bang Ve Sinh Tencel M 16pcs/1Goi	8809104293668	GOI	1
224329	YEJIMIIN Bang Ve Sinh Tencel M 16pcs/1Goi	8809104293699	GOI	1
224337	CLEANWRAP Khan Uot Mem TN 20pcs/1 Goi	224337	GOI	1
224337	CLEANWRAP Khan Uot Mem TN 20pcs/1 Goi	8801252292135	GOI	1
224379	BOARDGAME Bai Ma Soi Mini /1 Hop	224379	HOP	1
224379	BOARDGAME Bai Ma Soi Mini /1 Hop	8936130670344	HOP	1
224387	BOARDGAME Bai Meo No /1 Hop	224387	HOP	1
224387	BOARDGAME Bai Meo No /1 Hop	8936130670016	HOP	1
224395	BOARDGAME Bai UNO /1 Hop	224395	HOP	1
224395	BOARDGAME Bai UNO /1 Hop	8936130670023	HOP	1
224442	ROMANO Lan Ngan Mui Classic 50ml/1Chai	224442	CHAI	1
224442	ROMANO Lan Ngan Mui Classic 50ml/1Chai	8935212810111	CHAI	1
224557	KOTEX Bang Ve Sinh Thao Duoc 23cm 8pcs/1Goi	224557	GOI	1
224557	KOTEX Bang Ve Sinh Thao Duoc 23cm 8pcs/1Goi	8935107200799	GOI	1
224599	LAVELEE Kem So Co La Bac Ha 150ml/1 Cay	224599	CAY	1
224599	LAVELEE Kem So Co La Bac Ha 150ml/1 Cay	8805584244183	CAY	1
224963	EMCO Bup Be Banh Ngot Nho/1 Cai	224963	CAI	1
224963	EMCO Bup Be Banh Ngot Nho/1 Cai	8935238243412	CAI	1
225032	CIRCLE K KG Bo Tui 4 Lop 10pcs/1 Goi	225032	GOI	1
225032	CIRCLE K KG Bo Tui 4 Lop 10pcs/1 Goi	2900012250326	GOI	1
225456	TESSA Giay VS Cao Cap 3 lop/1 Cai	225456	CUON	1
225456	TESSA Giay VS Cao Cap 3 lop/1 Cai	8992931009561	CUON	1
225480	HELI Xe Hoi Nho/1 Cai	225480	CAI	1
225480	HELI Xe Hoi Nho/1 Cai	6931478963259	CAI	1
225498	HELI Xe Hoi Lon/1 Cai	225498	CAI	1
225498	HELI Xe Hoi Lon/1 Cai	6931478963204	CAI	1
225503	ELEPHANT Quat Cam Tay/1 Cai	225503	CAI	1
225503	ELEPHANT Quat Cam Tay/1 Cai	6931478964119	CAI	1
225731	HEALTH&BEYOND Gel Rua Tay 29ml/1Chai	225731	CHAI	1
225731	HEALTH&BEYOND Gel Rua Tay 29ml/1Chai	6956907412818	CHAI	1
225749	YW Gau Nau - Ao Hong/1 Con	225749	CON	1
225749	YW Gau Nau - Ao Hong/1 Con	2900012257493	CON	1
225765	YW Heo Bong Ao Hong/1 Con	225765	CON	1
225765	YW Heo Bong Ao Hong/1 Con	2900012257653	CON	1
225773	YW Gau Nau - Ao Nau/1 Con	225773	CON	1
225773	YW Gau Nau - Ao Nau/1 Con	2900012257738	CON	1
225781	YW Gau Trang - Trai/1 Con	225781	CON	1
225781	YW Gau Trang - Trai/1 Con	6978114785424	CON	1
225799	YW Gau Trang - Gai/1 Con	225799	CON	1
225799	YW Gau Trang - Gai/1 Con	6978114785417	CON	1
225804	YW Day Thun Mau 01/1 Goi	1375791048111	GOI	1
225804	YW Day Thun Mau 01/1 Goi	225804	GOI	1
225812	YW Day Thun Den 01/1 Goi	1375791048104	GOI	1
225812	YW Day Thun Den 01/1 Goi	225812	GOI	1
225820	YW Day Thun Mau 02/1 Goi	1375791040412	GOI	1
225820	YW Day Thun Mau 02/1 Goi	225820	GOI	1
225838	YW Day Thun Den 02/1 Goi	1375791040429	GOI	1
225838	YW Day Thun Den 02/1 Goi	225838	GOI	1
225846	AC Kep Toc Mau Hong/1 Goi	225846	GOI	1
225846	AC Kep Toc Mau Hong/1 Goi	2900012258469	GOI	1
225854	AC Kep Toc Mau Den/1 Goi	225854	GOI	1
225854	AC Kep Toc Mau Den/1 Goi	2900012258544	GOI	1
225985	BACHANG Gom ABCD/1 Bo	225985	BO	1
225985	BACHANG Gom ABCD/1 Bo	4681231508204	BO	1
226151	BACHANG Cuc Tay/1 Cai	226151	CAI	1
226151	BACHANG Cuc Tay/1 Cai	4681231508181	CAI	1
226208	SANGSANG5 Khau Trang Ca Ro 5pcs/1 Goi	226208	GOI	1
226208	SANGSANG5 Khau Trang Ca Ro 5pcs/1 Goi	6970606531144	GOI	1
226216	SANGSANG5 Khau Trang Tron 5pcs/1 Goi	226216	GOI	1
226216	SANGSANG5 Khau Trang Tron 5pcs/1 Goi	6970606531137	GOI	1
226224	SANGSANG5 Khau Trang Hoa 5pcs/1 Goi	226224	GOI	1
226224	SANGSANG5 Khau Trang Hoa 5pcs/1 Goi	6970606531151	GOI	1
226232	SANGSANG5 Khau Trang Hoat Hinh 5pcs/1 Goi	226232	GOI	1
226232	SANGSANG5 Khau Trang Hoat Hinh 5pcs/1 Goi	6970606531168	GOI	1
226305	GILLETTE Gel Ngan Mui Cool Wave 107g/1 Chai	047400097728	CHAI	1
226305	GILLETTE Gel Ngan Mui Cool Wave 107g/1 Chai	226305	CHAI	1
226313	OLD SPICE Xit Ngan Mui Timber 106g/1 Chai	012044041284	CHAI	1
226313	OLD SPICE Xit Ngan Mui Timber 106g/1 Chai	226313	CHAI	1
226321	OLD SPICE Sap Ngan Mui Wolfthorn 73g/1 Chai	012044038611	CHAI	1
226321	OLD SPICE Sap Ngan Mui Wolfthorn 73g/1 Chai	226321	CHAI	1
226339	OLD SPICE Xit Ngan Mui Wolfthorn  106g/1 Chai	012044039939	CHAI	1
226339	OLD SPICE Xit Ngan Mui Wolfthorn  106g/1 Chai	226339	CHAI	1
226347	OLD SPICE Sua Tam Wolfthorn 473ml/1Chai	037000842576	CHAI	1
226347	OLD SPICE Sua Tam Wolfthorn 473ml/1Chai	226347	CHAI	1
226460	KITKAT Kem Hu 375g/1 Hop	226460	HOP	1
226460	KITKAT Kem Hu 375g/1 Hop	8850453019164	HOP	1
226478	MILO Kem Hu 375g/1 Hop	226478	HOP	1
226478	MILO Kem Hu 375g/1 Hop	8850453018488	HOP	1
226494	NESTLE Kem Vani Hu 375g/1 Hop	226494	HOP	1
226494	NESTLE Kem Vani Hu 375g/1 Hop	8850453017283	HOP	1
226583	CIRCLE K Binh Nuoc Xam/1 Chai	226583	CHAI	1
226583	CIRCLE K Binh Nuoc Xam/1 Chai	2900012265832	CHAI	1
226591	CIRCLE K Binh Nuoc Hong/1 Chai	226591	CHAI	1
226591	CIRCLE K Binh Nuoc Hong/1 Chai	2900012265917	CHAI	1
226606	CIRCLE K Binh Nuoc Xanh/1 Chai	226606	CHAI	1
226606	CIRCLE K Binh Nuoc Xanh/1 Chai	2900012266068	CHAI	1
226614	CIRCLE K Binh Nuoc Cam/1 Chai	226614	CHAI	1
226614	CIRCLE K Binh Nuoc Cam/1 Chai	2900012266143	CHAI	1
226622	CIRCLE K Binh Nuoc Do/1 Chai	226622	CHAI	1
226622	CIRCLE K Binh Nuoc Do/1 Chai	2900012266228	CHAI	1
226779	UNICOTTON Bong Tay Trang 80pcs/1 Goi	226779	GOI	1
226779	UNICOTTON Bong Tay Trang 80pcs/1 Goi	6939540008235	GOI	1
226907	PONGTA Kem Chuoi 130ml/1 Que	226907	QUE	1
226907	PONGTA Kem Chuoi 130ml/1 Que	769828111311	QUE	1
226981	WECARE Khan Uot Khong Mui 30pcs/1 Goi	226981	GOI	1
226981	WECARE Khan Uot Khong Mui 30pcs/1 Goi	8936072190665	GOI	1
227393	ROMANO Dau GoiClassic 2 trong 1 7g/1Goi	227393	GOI	1
227393	ROMANO Dau GoiClassic 2 trong 1 7g/1Goi	8935212811217	GOI	1
227408	ENCHANTEUR Sua Tam Trang 6g/1Goi	227408	GOI	1
227408	ENCHANTEUR Sua Tam Trang 6g/1Goi	8935212800266	GOI	1
227432	PLUS Tap Hong 72 Trang V09/1 Cai	227432	CUON	1
227432	PLUS Tap Hong 72 Trang V09/1 Cai	8936007456385	CUON	1
227440	PLUS Tap Hong 96 Trang V022/1 Cai	227440	CUON	1
227440	PLUS Tap Hong 96 Trang V022/1 Cai	8936007457818	CUON	1
227458	PLUS Tap Xanh 96 Trang V021/1 Cai	227458	CUON	1
227458	PLUS Tap Xanh 96 Trang V021/1 Cai	8936007457801	CUON	1
227466	PLUS Keo But/1 Cai	227466	CAI	1
227466	PLUS Keo But/1 Cai	4977564650049	CAI	1
227474	PLUS Dao Roc Giay/1 Cai	227474	CAI	1
227474	PLUS Dao Roc Giay/1 Cai	4977564440817	CAI	1
227482	PLUS But Chi Do Hoa 3pcs/1 Goi	227482	GOI	1
227482	PLUS But Chi Do Hoa 3pcs/1 Goi	8936007456224	GOI	1
227490	PLUS Bang Keo/1 Cai	227490	CAI	1
227490	PLUS Bang Keo/1 Cai	8936007454732	CAI	1
227505	PLUS Xoa Keo/1 Cai	227505	CAI	1
227505	PLUS Xoa Keo/1 Cai	2900012275053	CAI	1
227513	PLUS Bang Keo 2 Mat/1 Cai	227513	CAI	1
227513	PLUS Bang Keo 2 Mat/1 Cai	4977564605476	CAI	1
227709	COLGATE Ban Chai Danh Rang Flex Clean SS /1 Cay	227709	CAY	1
227709	COLGATE Ban Chai Danh Rang Flex Clean SS /1 Cay	8850006332542	CAY	1
227717	COLGATE Ban Chai Danh Rang Spiral 360 /1 Cay	227717	CAY	1
227717	COLGATE Ban Chai Danh Rang Spiral 360 /1 Cay	8935102114114	CAY	1
227725	PLAX Nuoc Suc Mieng Bac Ha Cay 100ml/1 Chai	227725	CHAI	1
227725	PLAX Nuoc Suc Mieng Bac Ha Cay 100ml/1 Chai	8850006303900	CHAI	1
227733	DARLIE Bo Ban Chai Danh Rang & Kem Danh Rang Du Lich /1 Bo	227733	BO	1
227733	DARLIE Bo Ban Chai Danh Rang & Kem Danh Rang Du Lich /1 Bo	4891338003582	BO	1
227898	DERMA ANGEL Dan Tri Mun Ngay & Dem/1 Hop	227898	HOP	1
227898	DERMA ANGEL Dan Tri Mun Ngay & Dem/1 Hop	4719745504389	HOP	1
227929	EVERTOP Dong Ho The Thao/1 Cai	227929	CAI	1
227929	EVERTOP Dong Ho The Thao/1 Cai	2900012279297	CAI	1
228307	HEAD&SHOULDERS Dau Goi Nuoc Hoa OldSpice 170ml/1 Chai	228307	CHAI	1
228307	HEAD&SHOULDERS Dau Goi Nuoc Hoa OldSpice 170ml/1 Chai	4902430807203	CHAI	1
228315	HEAD&SHOULDERS Dau Goi Bac Ha Mat Lanh 170ml/1 Chai	228315	CHAI	1
228315	HEAD&SHOULDERS Dau Goi Bac Ha Mat Lanh 170ml/1 Chai	4902430506960	CHAI	1
228323	ARIEL Nuoc Giat 1.4Kg/1 Goi	228323	GOI	1
228323	ARIEL Nuoc Giat 1.4Kg/1 Goi	4902430784337	GOI	1
228331	REJOICE Dau Goi Huong Nuoc Hoa 170g/1 Hop	228331	HOP	1
228331	REJOICE Dau Goi Huong Nuoc Hoa 170g/1 Hop	4902430754774	HOP	1
228331	REJOICE Dau Goi Huong Nuoc Hoa 170g/1 Hop	4902430772006	HOP	1
228365	HOANG TRUC ANH Do Xuc Cat 974/1 Cai	228365	CAI	1
228365	HOANG TRUC ANH Do Xuc Cat 974/1 Cai	8935237708448	CAI	1
228373	HOANG TRUC ANH Do Xuc Cat 971/1 Cai	228373	CAI	1
228373	HOANG TRUC ANH Do Xuc Cat 971/1 Cai	8935237708455	CAI	1
228381	HOANG TRUC ANH Bong Bien C742-22/1 Cai	228381	CAI	1
228381	HOANG TRUC ANH Bong Bien C742-22/1 Cai	8935237708462	CAI	1
228399	HOANG TRUC ANH Bong Bien C742-19/1 Cai	228399	CAI	1
228399	HOANG TRUC ANH Bong Bien C742-19/1 Cai	8935237708479	CAI	1
228404	HOANG TRUC ANH Tui Cay Xit Nuoc 1151/1 Cai	228404	CAI	1
228404	HOANG TRUC ANH Tui Cay Xit Nuoc 1151/1 Cai	8935237708486	CAI	1
228412	HOANG TRUC ANH Tui Cay Xit Nuoc 1129/1 Cai	228412	CAI	1
228412	HOANG TRUC ANH Tui Cay Xit Nuoc 1129/1 Cai	8935237708493	CAI	1
228420	HOANG TRUC ANH Tui Cay Xit Nuoc 880/1 Cai	228420	CAI	1
228420	HOANG TRUC ANH Tui Cay Xit Nuoc 880/1 Cai	8935237708509	CAI	1
228438	HOANG TRUC ANH Do Xuc Cat 975/1 Cai	228438	CAI	1
228438	HOANG TRUC ANH Do Xuc Cat 975/1 Cai	8935237708516	CAI	1
228446	HOANG TRUC ANH Tui Cay Xit Nuoc Z1-106/1 Cai	228446	CAI	1
228446	HOANG TRUC ANH Tui Cay Xit Nuoc Z1-106/1 Cai	8935237708400	CAI	1
228454	HOANG TRUC ANH Tui Cay Xit Nuoc Z1-107/1 Cai	228454	CAI	1
228454	HOANG TRUC ANH Tui Cay Xit Nuoc Z1-107/1 Cai	8935237708417	CAI	1
228462	HOANG TRUC ANH Tui Cay Xit Nuoc Z1-108/1 Cai	228462	CAI	1
228462	HOANG TRUC ANH Tui Cay Xit Nuoc Z1-108/1 Cai	8935237708424	CAI	1
228470	HOANG TRUC ANH Tui Cay Xit Nuoc Z1-109/1 Cai	228470	CAI	1
228470	HOANG TRUC ANH Tui Cay Xit Nuoc Z1-109/1 Cai	8935237708431	CAI	1
228527	BLESS YOU Khan Giay Lua 250pcs/1 Goi	228527	GOI	1
228527	BLESS YOU Khan Giay Lua 250pcs/1 Goi	8934964124514	GOI	1
228535	BLESS YOU Giay Ve Sinh 2pcs/1 Goi	228535	LOC	1
228535	BLESS YOU Giay Ve Sinh 2pcs/1 Goi	8934964100723	LOC	1
228632	DOVE Sua Tam Duong Am Diu Mat 6g/1Goi	228632	GOI	1
228632	DOVE Sua Tam Duong Am Diu Mat 6g/1Goi	8934868133087	GOI	1
228755	THUAN LOI Ong Hut 50pcs/1 Goi	228755	GOI	1
228755	THUAN LOI Ong Hut 50pcs/1 Goi	2900012287551	GOI	1
228763	NAM DUONG Ca Nhua Lon /1 Cai	228763	CAI	1
228763	NAM DUONG Ca Nhua Lon /1 Cai	2900012287636	CAI	1
228771	SANG HUNG Ca Nhua Nho/1 Cai	228771	CAI	1
228771	SANG HUNG Ca Nhua Nho/1 Cai	2900012287711	CAI	1
228789	SEAGUL Kim Bang 12pcs/1 Goi	228789	GOI	1
228789	SEAGUL Kim Bang 12pcs/1 Goi	2900012287896	GOI	1
228917	GATSBY Sap Vuot Toc Perfect Rise 75g/1 Hop	228917	HOP	1
228917	GATSBY Sap Vuot Toc Perfect Rise 75g/1 Hop	8992222055550	HOP	1
228925	GATSBY Sap Vuot Toc Classy Dry 75g/1Hop	228925	HOP	1
228925	GATSBY Sap Vuot Toc Classy Dry 75g/1Hop	8992222055567	HOP	1
228933	GATSBY Nuoc Hoa Secret Style 60ml/1 Chai	228933	CHAI	1
228933	GATSBY Nuoc Hoa Secret Style 60ml/1 Chai	8992222055123	CHAI	1
228941	GATSBY Nuoc Hoa Clear Mind 60ml/1 Chai	228941	CHAI	1
228941	GATSBY Nuoc Hoa Clear Mind 60ml/1 Chai	8992222055109	CHAI	1
228959	EVEREADY Pin Tieu AA 6pcs/1 Vi	228959	VI	1
228959	EVEREADY Pin Tieu AA 6pcs/1 Vi	8999002692035	VI	1
229303	BINGGRAE Kem BBBig Injeolmi 75ml/1 Que	229303	QUE	1
229303	BINGGRAE Kem BBBig Injeolmi 75ml/1 Que	8801104307154	QUE	1
229824	SENKA Sua Rua Mat Tao Bot Collagen 120g/1 Tuyp	229824	TUYP	1
229824	SENKA Sua Rua Mat Tao Bot Collagen 120g/1 Tuyp	4901872462087	TUYP	1
229832	COLGATE Kem Danh Rang Pro-Relief 110g/1 Hop	229832	HOP	1
229832	COLGATE Kem Danh Rang Pro-Relief 110g/1 Hop	8850006327647	HOP	1
229840	COLGATE Kem Danh Rang Trang Tinh 180g/1 Hop	229840	HOP	1
229840	COLGATE Kem Danh Rang Trang Tinh 180g/1 Hop	6920354820533	HOP	1
229858	COLGATE Ban Chai Danh Rang Than Sieu Mem 2pcs/1 Cay	229858	CAY	1
229858	COLGATE Ban Chai Danh Rang Than Sieu Mem 2pcs/1 Cay	8935236000192	CAY	1
